date,close,volume,open,high,low
2016/10/14,101.85,12779630,104.27,104.7,101.03
2016/10/17,102.84,10349520,101.5,103.47,101.27
2016/10/18,103.34,11082800,104.47,104.99,103.31
2016/10/19,103.93,8931290,104.33,104.8,103.65
2016/10/20,103.85,7087015,104.2,104.74,103.57
2016/10/21,103.94,7356226,103.7,103.94,102.75
2016/10/24,104.5,10878840,104.98,105.3,103.55
2016/10/25,104.22,8961856,104.86,105.2002,104.02
2016/10/26,102.78,7570229,103.68,104,102.7
2016/10/27,102.38,8793405,103.38,104.11,101.85
2016/10/28,101.93,8352163,102.35,103.05,101.55
2016/10/31,101.69,15833790,102.65,103.21,101.42
2016/11/01,101.15,21226050,100.43,101.24,99.21
2016/11/02,98.51,36965870,103.85,104.1,97.3
2016/11/03,97.75,15580000,98.04,99.3,96.46
2016/11/04,97.57,9038406,96.9,98.79,96.67
2016/11/07,99.35,11184020,100.07,100.62,99.16
2016/11/08,99.85,8065331,99.39,99.99,98.36
2016/11/09,96.67,20912660,97.38,98.58,95.8
2016/11/10,94.34,27298660,98.34,98.5,92.22
2016/11/11,92.99,23694700,93.86,94.09,91.1
2016/11/14,89.77,27341470,92.451,92.54,87.88
2016/11/15,91,16700650,91,93.49,90.75
2016/11/16,92.86,13047920,91.39,93.68,91.33
2016/11/17,94.07,10375260,94.71,94.98,93.64
2016/11/18,93.39,9729471,94.85,95.3,92.67
2016/11/21,93.41,8926920,94.05,94.66,93
2016/11/22,93.21,10396530,94.24,94.42,93.16
2016/11/23,93.03,11736610,92.53,93.4,91.45
2016/11/25,93.01,4868511,93.55,93.75,92.77
2016/11/28,93.76,14287080,93.02,95.7411,93
2016/11/29,94.99,14128660,93.67,96.055,93.39
2016/11/30,94.02,11415540,95.28,95.48,93.3
2016/12/01,89.86,24008200,94,94.055,89.18
2016/12/02,90.48,11711150,90.38,91.74,89.95
2016/12/05,90.99,8862879,90.05,91.4,89.57
2016/12/06,90.4,7772578,91.56,91.93,89.96
2016/12/07,91.07,13218170,90.52,91.65,89.5
2016/12/08,92.31,10907560,91.8,93.08,91.03
2016/12/09,93.28,9162923,92.51,93.64,92.28
2016/12/12,92.47,9347017,92.05,92.89,91.7
2016/12/13,92.16,10450390,92.8,93.73,91.87
2016/12/14,91.19,9148677,91.83,92.26,90.83
2016/12/15,88.85,19170560,90,90.6,88.74
2016/12/16,88.67,11322450,89,90.1,88.56
2016/12/19,88.93,10206940,88.61,89.82,88.41
2016/12/20,89.84,8424608,89.19,90.31,88.94
2016/12/21,89.25,9021352,89.96,90.43,89.25
2016/12/22,86.8,14368590,87.89,88.26,86.01
2016/12/23,86.79,6358390,86.62,87.68,86.62
2016/12/27,87.54,5215202,86.72,87.94,86.71
2016/12/28,87.37,6413099,88.3,88.75,87.22
2016/12/29,87.33,5465067,87.82,88.2,87.16
2016/12/30,87.81,7208711,87.57,88.1,87.2
2017/01/03,88.6,8786988,89,89,88.08
2017/01/04,90.51,11462690,88.985,90.89,88.58
2017/01/05,94.37,16787830,91.91,94.81,91.64
2017/01/06,93.89,7597513,94.4,94.5,93
2017/01/09,94.72,10817620,94.16,95.65,93.31
2017/01/10,96.75,14759640,96.4,97.904,95.55
2017/01/11,96.94,8723400,96.92,97.45,95.6
2017/01/12,95.9,8412007,96.85,96.85,94.8
2017/01/13,96.27,10687930,95.95,97.38,95.76
2017/01/17,96.12,6340299,96.32,96.59,95
2017/01/18,96,6587018,96.27,96.27,95.26
2017/01/19,96.17,7085970,96.42,96.7,95.58
2017/01/20,96.06,9652714,96.45,97.15,95.6707
2017/01/23,98.41,13997100,96.48,98.67,96.26
2017/01/24,101.43,37142250,103.15,103.19,99.94
2017/01/25,104.06,23306790,102.46,104.27,101.9
2017/01/26,102.75,12500030,103.92,104.57,102.17
2017/01/27,102.07,8028976,102.25,102.7,101.29
2017/01/30,101.02,8611044,101.2,101.46,100.09
2017/01/31,101.31,7522294,100.24,102.09,100.06
2017/02/01,101.57,5726905,102.07,102.38,100.87
2017/02/02,100.84,5363044,101.28,101.47,100.56
2017/02/03,100.39,6184364,101.5,101.56,100.3
2017/02/06,100.9,6784375,100.17,101.706,100.02
2017/02/07,100.83,5647856,101.04,101.6,100.5
2017/02/08,103.57,10169200,101.55,103.99,101.16
2017/02/09,103.34,8421821,103.325,104.18,102.56
2017/02/10,102.36,7675084,103.88,103.94,102.31
2017/02/13,103.1,9722892,102.82,104.44,102.62
2017/02/14,101.59,10229280,103.14,103.6,100.896
2017/02/15,101.55,12379520,102.06,102.13,100.11
2017/02/16,100.82,7457191,101.86,102.1,100.5
2017/02/17,100.52,8237860,100.69,101.73,100.3
2017/02/21,102.12,8179989,101.03,102.54,100.91
2017/02/22,104.2,15772600,102.48,105.2,102.42
2017/02/23,102.46,10088960,104.72,104.86,101.82
2017/02/24,102.95,7356362,101.39,103,101.3
2017/02/27,103.6,6860807,102.5,103.825,102.2201
2017/02/28,102.9,8007397,103.89,103.99,102.03
2017/03/01,104.04,10324960,103.68,104.99,103.21
2017/03/02,103.19,7970738,103.8,104.58,102.77
2017/03/03,103.31,6313293,102.99,103.42,102.44
2017/03/06,102.31,6271374,102.76,103.25,102.1
2017/03/07,102.63,4980492,102.3,103.3078,102.11
2017/03/08,103.22,7064946,102.63,104.29,102.54
2017/03/09,103.24,4521801,102.97,103.75,102.76
2017/03/10,103.39,4113497,103.43,103.7,102.63
2017/03/13,105.18,16103740,103.52,106.25,103.47
2017/03/14,104.25,7746539,104.61,106,103.8221
2017/03/15,103.69,11670640,104.37,104.49,102.6
2017/03/16,105.63,12313540,105.25,105.65,104.301
2017/03/17,105.61,8760765,105.17,106.5,104.86
2017/03/20,107.25,12447930,106.23,108.2,105.94
2017/03/21,105.09,13868960,108.46,108.7,104.7
2017/03/22,106.09,7144945,104.64,106.12,103.98
2017/03/23,108.25,13398120,106.95,108.83,106.44
2017/03/24,108.04,7572922,108.4,109.13,107.23
2017/03/27,108.08,7699358,106.65,108.19,106.51
2017/03/28,107.8,6467098,108.23,108.95,107.4601
2017/03/29,109.51,8784547,107.97,109.74,107.69
2017/03/30,108.85,10587160,109.729,110.45,108.66
2017/03/31,107.83,8994726,108.5,109.1186,107.78
2017/04/03,108.09,7783911,108.85,109.47,107.52
2017/04/04,107.52,6477898,107.87,108.26,106.88
2017/04/05,107.44,8187964,108.36,108.82,107.32
2017/04/06,108.04,5201954,107.59,108.42,107.15
2017/04/07,108.99,8341495,107.88,109.07,106.76
2017/04/10,111.7,14796220,109,111.88,108.84
2017/04/11,110.44,10010850,111.4,111.79,109.46
2017/04/12,110.63,8097064,110.5,111.7,110.31
2017/04/13,110.21,6854470,110.72,111.45,109.82
2017/04/17,111.76,7111117,110.91,111.87,110.3
2017/04/18,111.23,8297300,111.2,112.2,110.8674
2017/04/19,110.76,9595884,111.99,112.2,110.57
2017/04/20,112.96,13771690,111.53,113.6,111.48
2017/04/21,113.11,8960952,112.8,113.17,112.3
2017/04/24,114.86,13417020,114.04,115.16,114.02
2017/04/25,115.48,11332290,115.54,115.82,114.8
2017/04/26,114.97,6674081,115.37,115.75,114.6223
2017/04/27,115.43,9435857,115,115.96,114.83
2017/04/28,115.5,6981258,115.9,115.99,115
2017/05/01,116.68,7312691,115.63,117.24,115.5
2017/05/02,118.09,10032340,117.07,118.69,117
2017/05/03,116.57,10587910,117.95,118,115.12
2017/05/04,115.86,6977683,115.94,116.41,115.15
2017/05/05,116.04,7088097,116.05,116.15,114.8
2017/05/08,116.86,6460771,116.9,117.51,116.2
2017/05/09,120,15194460,118.62,120,118.07
2017/05/10,119.98,9338224,120.01,120.33,119.1
2017/05/11,120.16,11347940,120.13,120.5,118.25
2017/05/12,120.34,9814886,120.37,120.4677,119.51
2017/05/15,121.4,11112300,121.03,121.49,120.031
2017/05/16,124.02,18143610,121.98,124.34,121.74
2017/05/17,120.72,19770550,123.25,123.89,120.5
2017/05/18,121.27,37098420,116.31,122.63,114
2017/05/19,123.22,21049110,123.96,126.4,123.07
2017/05/22,124.75,13479320,124.98,125.59,123.555
2017/05/23,122.93,14353420,124.67,125.675,122.85
2017/05/24,122.81,8370763,123.07,123.684,121.95
2017/05/25,123.63,12478840,123.74,124.45,122.31
2017/05/26,123.99,7555771,123.93,124.65,123.1
2017/05/30,123.91,8335992,124.08,124.88,123.53
2017/05/31,122.46,11580420,123.64,124.1753,122
2017/06/01,123.97,8894392,122.82,124,122.26
2017/06/02,124.13,7341037,123.72,124.53,123.24
2017/06/05,125.37,10027960,124.02,125.56,123.87
2017/06/06,124.62,9249509,125.61,126.2,124.27
2017/06/07,125.64,9429288,125.08,125.91,124.11
2017/06/08,142.34,81317190,142.51,143.7,135.21
2017/06/09,139.44,54344790,144.57,148.29,137.01
2017/06/12,139.08,32160830,139.17,142.2,136.05
2017/06/13,136.6,40858290,141.88,142.244,135.9
2017/06/14,136.67,32828070,137.8,139.25,135.26
2017/06/15,135.08,30498630,135.64,135.67,133.1
2017/06/16,134.87,36327490,136.28,136.5,133.55
2017/06/19,139.47,24921200,137.81,140.4,137.4
2017/06/20,138.38,19974660,140.08,140.63,137.93
2017/06/21,143.29,30893320,138.82,143.5,138.02
2017/06/22,142.27,21880720,142.05,144.68,140.88
2017/06/23,143.01,11748910,142.1,143.34,141.6
2017/06/26,142.73,17820360,144.03,145.36,141.27
2017/06/27,141.53,17357530,143.9,144.38,141.1
2017/06/28,143.95,17738130,142.65,144.37,141.48
2017/06/29,140.81,24112460,143.16,143.56,137.52
2017/06/30,140.9,12267040,141.03,142.38,139.92
2017/07/03,140.99,6975712,141.75,142.49,139.495
2017/07/05,144.87,16969000,141.16,145,140.33
2017/07/06,142.2,11918460,143.01,143.62,141.83
2017/07/07,142.43,8034802,142.65,143.3785,141.831
2017/07/10,143.81,10334210,143,144.16,142.25
2017/07/11,145.81,13507130,144.29,145.87,143.26
2017/07/12,149,14940130,147.38,149.3,146.85
2017/07/13,149.52,11672540,149.52,150,148
2017/07/14,151.83,11459670,150.12,152.25,149.69
2017/07/17,151.23,15317140,153.53,153.7,150.42
2017/07/18,153.75,15292620,151.08,154.6,150.48
2017/07/19,153.15,16776380,155.14,156.41,152.64
2017/07/20,152.11,16606860,153.96,154.12,151.84
2017/07/21,151.89,11441250,151.79,152.15,150.31
2017/07/24,152.26,10630370,152.77,153.23,151.6
2017/07/25,152.44,8447232,152.36,152.75,150.85
2017/07/26,155.79,14425820,152.53,156,152.36
2017/07/27,154.15,26027590,157.85,160.39,151.33
2017/07/28,157.56,14438300,153.96,158.96,152.82
2017/07/31,154.95,17750860,158.9,159.39,153.5
2017/08/01,154.73,11976760,156.25,156.61,153.8
2017/08/02,151.91,19494160,155.47,155.75,149.1
2017/08/03,153.32,12412750,152.1,153.8,149.6
2017/08/04,153.33,10023700,154.32,154.32,152.16
2017/08/07,158.84,15873550,154.83,158.99,154.37
2017/08/08,157.5,15413790,158.56,159.84,156.8
2017/08/09,157.49,10994800,156.05,157.71,155.2
2017/08/10,151.77,18931260,156.2,156.5,151.25
2017/08/11,151.7,22296070,150.51,152.57,147.5
2017/08/14,154.61,14567530,154.77,155.08,153.1
2017/08/15,157.75,18606600,155.74,158.32,154
2017/08/16,159.5,21192550,160,160.35,158.535
2017/08/17,163.92,56786950,166.12,168,163.51
2017/08/18,167.5,31463720,165.36,169.5,164.1
2017/08/21,169.25,22317510,168.29,170.6,166.98
2017/08/22,174.46,24427590,170.02,174.77,169.64
2017/08/23,175.8,21907920,172.9,176.23,172.75
2017/08/24,175,20757320,177,177,174.3
2017/08/25,171.74,24132130,174.8,174.94,171.11
2017/08/28,168.3,24395950,171.15,171.34,167.06
2017/08/29,167.41,19560760,165.15,169.23,164.35
2017/08/30,171.25,17736920,169.15,172.39,169.15
2017/08/31,171.74,16471180,172.54,172.9,170.25
2017/09/01,171.04,11155170,171.99,172.3863,170.65
2017/09/05,169.92,14956400,169.47,171.93,168.7378
2017/09/06,168.14,19956480,170.17,171.11,167
2017/09/07,170.48,15061590,169.26,170.97,168
2017/09/08,169,12337480,169.99,171.22,168.92
2017/09/11,174.06,18224880,171.5,174.2,171.5
2017/09/12,175.31,15606930,174.89,175.62,173.37
2017/09/13,178.97,21960190,175.75,179.1,175.56
2017/09/14,177.1,22763010,177.54,179.93,176.02
2017/09/15,176.7,26554710,177.9,179.75,176.7
2017/09/18,179.98,22587620,178.89,180.29,177.75
2017/09/19,180.07,14735480,180.69,180.87,179.25
2017/09/20,177.95,15379730,180.02,180.5,176.151
2017/09/21,177.39,14568150,178.05,178.8611,175.3
2017/09/22,178.14,12736970,176.2,178.42,175.68
2017/09/25,169.59,33999860,176.48,177,167.5
2017/09/26,167.02,23665000,170.01,171.9,166.79
2017/09/27,170.99,19401440,169.84,171.95,169.45
2017/09/28,170.24,13944110,170.91,171.88,169.5667
2017/09/29,172.71,13382620,171.11,173.54,170.74
2017/10/02,173.61,12551290,174.57,175.13,172.57
2017/10/03,178.56,15145420,176.06,178.78,173.61
2017/10/04,178.71,11413220,178.06,180,177.3
2017/10/05,178.89,11879930,179,179.73,176.03
2017/10/06,179.2,8732723,177.85,179.87,177.61
2017/10/09,182.09,14992900,178.97,183.1322,178.75
2017/10/10,183.12,13182770,181.65,184.46,181.36
2017/10/11,184.69,11944840,183,184.7,182.6005
2017/10/12,180.53,15426700,184.04,184.39,180.3478
2017/10/13,178.45,18098990,180.96,181.4,177.97
2017/10/16,179.56,12839030,180,180.05,178.51
2017/10/17,175.32,20104080,179.58,180.12,175.3
2017/10/18,179.61,21745600,177.09,180,176.28
2017/10/19,177.93,13447490,177.001,179.61,175.45
2017/10/20,177.32,11939510,179.02,179.52,177.08
2017/10/23,173.13,17588820,177.8,178.0098,173.05
2017/10/24,173.7,11911310,174,175.98,173.26
2017/10/25,170.22,18091890,174.69,175.44,169.3
2017/10/26,170.32,13422500,170.62,171.45,168.58
2017/10/27,176.15,19674110,173.19,177,171.11
2017/10/30,181.58,20187930,178.43,181.9,177.59
2017/10/31,184.89,21180680,183.57,185.12,181.811
2017/11/01,186.08,28214690,187.88,188.88,183.58
2017/11/02,184.81,41199480,190.99,191.22,183.31
2017/11/03,183.21,19670240,186.51,186.93,182.06
2017/11/06,187.84,19834840,184.07,188.25,184
2017/11/07,188.51,17747070,189.58,189.86,187
2017/11/08,185.9,13931400,187.98,188.15,185.1
2017/11/09,185.13,19705730,184.21,185.13,181.05
2017/11/10,186.41,14987690,187.03,187.17,185.4
2017/11/13,184.54,17164020,186.77,187.88,184
2017/11/14,181.79,14445780,184.3,184.38,181.15
2017/11/15,181.48,16524530,179.37,181.88,176.7356
2017/11/16,185.43,18376040,183.31,186.27,183.12
2017/11/17,185.13,13415770,185.92,186.5,184.67
2017/11/20,188,25925840,187.6,190,186.611
2017/11/21,190.9,19598400,190.35,191.56,188.8
2017/11/22,189.84,14399670,191.54,191.75,189.37
2017/11/24,191.19,9887763,189.39,191.7,188.7
2017/11/27,188.03,14939040,190.49,191.4503,187.55
2017/11/28,186.69,13321870,188.83,189.1,186.5
2017/11/29,179.91,40167810,185.25,185.41,173.62
2017/11/30,177.08,25806000,179.53,179.8,176.32
2017/12/01,174.61,26767270,175.27,179.8,173.8
2017/12/04,169.58,35867700,177.2,177.58,168.26
2017/12/05,168.96,31587150,165.28,172.96,164.25
2017/12/06,172.63,23787250,168.3,173.23,167.8653
2017/12/07,174.47,15683080,173.76,175.82,172.26
2017/12/08,177.62,23531130,177.72,178.96,176.37
2017/12/11,179.29,15612400,179.19,180.68,178.15
2017/12/12,174.64,22620890,178,178.16,173.77
2017/12/13,176.47,18622660,175.19,177.7,174.3
2017/12/14,171.75,32798190,173.11,173.39,169.61
2017/12/15,173.55,41334200,172.89,173.55,170
2017/12/18,173.37,16996660,174.6,174.7,172.37
2017/12/19,171.28,23917700,171.97,173,170.51
2017/12/20,172.64,17103480,171.79,172.9,170.8
2017/12/21,175.32,14804920,172.8,176.25,172.6508
2017/12/22,176.29,12520190,175.84,176.66,175.04
2017/12/26,172.33,12864270,174.55,175.15,171.73
2017/12/27,172.97,10138450,172.29,173.87,171.73
2017/12/28,172.3,9497180,173.04,173.53,171.67
2017/12/29,172.43,9690315,172.28,173.67,171.2
2018/01/02,183.65,29917780,176.399,184.1,175.7
2018/01/03,184,20106870,185.19,185.635,181.4
2018/01/04,185.71,19448620,185.9,187.7472,184.43
2018/01/05,190.7,18143940,187.17,190.75,186.301
2018/01/08,190.33,16142360,190.46,191.66,189.07
2018/01/09,190.8,19483090,191.13,192.49,188
2018/01/10,189.79,17933960,188.1,190.39,186.58
2018/01/11,188.75,12390410,189.73,190.43,188.1
2018/01/12,187.79,11775870,189.91,190.2,187.25
2018/01/16,182.4,27401460,190.4,191.74,181.75
2018/01/17,183.83,21326040,183.3,184.8,179.32
2018/01/18,184.4,14158750,184.28,185.845,182.69
2018/01/19,184.05,13732300,185.15,185.239,182.8
2018/01/22,184.02,15983160,184.975,185.04,181.68
2018/01/23,192.28,31085160,185.28,192.4,183.54
2018/01/24,195.53,34481880,194.71,198.86,192.4
2018/01/25,198.33,23264200,196.34,199.59,194.1001
2018/01/26,205.22,23707370,200.33,205.23,199.21
2018/01/29,203.01,21882900,204.83,205.69,201.82
2018/01/30,199.66,23343870,198.68,202.54,196.49
2018/01/31,204.29,26668400,202.82,206.2,202.8
2018/02/01,192.22,52506760,192.75,199.49,191.14
2018/02/02,187.31,32188350,194.79,195.68,186.8
2018/02/05,180.53,30955960,183.7,190.4699,179.9
2018/02/06,185.17,35757700,174.72,185.59,174.17
2018/02/07,180.3,19633580,183.5,186.83,180.3
2018/02/08,173.7,31996320,182.27,183.1,171.39
2018/02/09,176.67,28034620,175.12,177.6164,168.88
2018/02/12,177.44,18256850,180.44,180.79,175.0861
2018/02/13,179.25,15473030,177.42,182.15,177
2018/02/14,186.76,21028000,179.22,186.93,178.9002
2018/02/15,187.45,14352070,189.25,189.56,184.431
2018/02/16,183.68,16102610,186.75,188.27,183.54
2018/02/20,187.19,14842160,183.67,188.83,183
2018/02/21,188.82,22048070,189.37,193.17,188.46
2018/02/22,188.75,12269440,190.2,190.74,187.77
2018/02/23,193.29,16926210,190.18,193.405,189.95
2018/02/26,194.19,19444110,194.46,195.15,190.65
2018/02/27,188.26,22994700,192.59,193.5667,187.21
2018/02/28,186.14,19131410,187.25,188.24,185
2018/03/01,181.99,17277910,186.18,187.48,180.05
2018/03/02,179.76,18884930,178.01,180.23,175.45
2018/03/05,181.6,15636200,179.41,181.95,177.07
2018/03/06,187.37,17638850,185.19,188.01,184.82
2018/03/07,189.05,13718270,184.37,189.07,184.32
2018/03/08,187.18,14320500,189.05,190.23,186.5699
2018/03/09,190.55,14199320,189.64,190.7,188.01
2018/03/12,192.74,17811070,192.3,194.4,190.9
2018/03/13,188.41,14775890,193.88,194.25,187.39
2018/03/14,192.56,20019190,190.29,193.63,190.22
2018/03/15,199.06,33525850,198.44,201.5,196.52
2018/03/16,200.28,26932920,198.4,200.38,197.26
2018/03/19,194.53,19511150,198,198.43,192.801
2018/03/20,198.95,11930750,194.95,199.21,194.54
2018/03/21,195.3,12033510,198.8,198.88,194.57
2018/03/22,184.65,25307040,190.75,192.39,184.6
2018/03/23,181.2,18698590,186.85,188.48,180.401
2018/03/26,190.5,16744070,187.89,190.62,184.32
2018/03/27,181.89,16598970,192.24,192.25,180.66
2018/03/28,178.91,20047810,180.73,183.44,177.57
2018/03/29,183.54,16368940,180.88,185.13,178.62
2018/04/02,177.61,16009300,182.81,183.51,175.75
2018/04/03,174.67,19936030,179.26,179.58,173
2018/04/04,172.07,24542530,166.88,172.4099,166.13
2018/04/05,172.57,18142960,175.48,176.56,171.17
2018/04/06,167.52,18187360,169.84,172.27,166.4
2018/04/09,169.87,14701160,169.75,172.72,168.61
2018/04/10,177.1,20546750,175.1,177.88,173.85
2018/04/11,175.36,10154830,176.48,178.16,174.74
2018/04/12,175.92,11108990,175.93,177.9,174.56
2018/04/13,172.04,13512220,176.72,176.8,171.07
2018/04/16,174.7,9852899,172.01,174.79,171.01
2018/04/17,178.7,16269960,174.83,179.34,174.83
2018/04/18,182.68,16937380,178.9,182.88,177.64
2018/04/19,181.39,11974980,183.26,183.63,179.52
2018/04/20,179.11,14464610,179.36,181.39,177.53
2018/04/23,175.57,12024000,178.63,179.32,174.71
2018/04/24,173.09,14555890,177.63,178,170.68
2018/04/25,170.22,17095350,170.52,171.3,166.64
2018/04/26,173.9,13334990,173.25,174.36,172.05
2018/04/27,177.16,15047700,177.11,178.2,174.01
2018/04/30,178.54,14627670,178.09,180.04,177.05
2018/05/01,179.5,10712730,177.58,180.3199,177.44
2018/05/02,181.45,20593630,180.8,184.264,180.11
2018/05/03,182.45,26118910,183.5,183.59,175.77
2018/05/04,188.89,57745020,180.4,190.6,178.62
2018/05/07,195.35,29818790,190.41,196.6,190.3
2018/05/08,196.31,21844630,194.2,197.34,193.01
2018/05/09,195.43,13762480,195.84,197.38,194.5
2018/05/10,195.96,21271550,196.3,199.77,195.16
2018/05/11,194.36,12721840,196.4,196.46,193.38
2018/05/14,198.64,17605420,195.9,200,195.87
2018/05/15,196.61,12680450,195.23,196.78,193.86
2018/05/16,198.11,12871970,196.75,199.75,196.3
2018/05/17,196.02,13429630,196,198.43,195.57
2018/05/18,195,13764590,196.43,197.78,194.72
2018/05/21,197.64,13805010,197.8,199.79,196.4
2018/05/22,195.87,9691461,198.3,198.6274,195.7
2018/05/23,196.8,12792440,193.88,196.9,192.8011
2018/05/24,197.37,18496230,198.12,199.72,195.6974
2018/05/25,199.2,21256660,197.57,201.5,197.21
2018/05/29,198,18498480,197.94,202.28,197
2018/05/30,197.98,13913250,199.7,200.54,197.5
2018/05/31,198.01,17973850,198,199.48,196.85
2018/06/01,204.34,23101880,199.5,204.99,199.45
2018/06/04,208.95,19342570,205.12,209.75,204.73
2018/06/05,208.37,17758760,209.95,211.7,207.13
2018/06/06,208.3,13754680,209.86,210.46,207.2893
2018/06/07,203.62,26713120,207.46,209,200.88
2018/06/08,205.07,17507940,201.11,206.23,200.43
2018/06/11,205.7,12055360,206.5,207.6,205.01
2018/06/12,209.08,15874510,206.95,209.8,206.9
2018/06/13,206.62,13828360,209.44,209.65,206.6
2018/06/14,210.86,18804980,207.72,211.12,207.51
2018/06/15,208,28649140,207.49,210.08,206.01
2018/06/18,208.57,14601190,205.16,208.6,203.88
2018/06/19,204.43,24466630,203.53,204.51,199.5
2018/06/20,206.23,15537330,205.05,207.23,205.02
2018/06/21,202.21,13947760,205.84,206,201.04
2018/06/22,202.01,9611986,203.38,203.8,200.25
2018/06/25,191.25,32726440,197.85,198.1,187.86
2018/06/26,191.42,20712570,193.34,193.66,188.42
2018/06/27,185.02,23809980,193.46,193.6,184.89
2018/06/28,188.38,19537920,183.2,188.96,182.04
2018/06/29,185.53,26014690,185.36,188.97,184.26
2018/07/02,186.36,17314370,181.66,186.36,181.06
2018/07/03,184.75,11673700,187.88,188.5,184.36
2018/07/05,186.88,18369170,187.17,187.44,182.9
2018/07/06,192.27,17024230,186.01,192.49,185.54
2018/07/09,192.75,15432530,194.45,194.69,190.87
2018/07/10,192.55,12539250,192.89,195.13,191.48
2018/07/11,187.42,15914610,188.6,190.05,187.42
2018/07/12,190.17,17407670,190.77,192.58,189.79
2018/07/13,190.04,12549960,191.61,192.12,189.3
2018/07/16,190.35,12189870,189.57,191.37,189.15
2018/07/17,192.66,13251170,188.65,192.95,187.9
2018/07/18,190.79,10784720,192.45,193.23,189.91
2018/07/19,187.34,13352350,188.68,189.68,186.87
2018/07/20,187.25,12806710,189.49,189.5,186.61
2018/07/23,187.04,10970250,187.18,187.81,184.8
2018/07/24,189,18402470,190.19,193.07,188.35
2018/07/25,197.98,20655540,190.61,198.35,190.14
2018/07/26,194.18,13834250,193.21,196.12,192.62
2018/07/27,189.42,19906310,196.1,196.27,186.93
2018/07/30,184.82,19860040,190.22,190.59,182.06
2018/07/31,187.23,16947350,186.4,188.948,183.99
2018/08/01,185.27,14361340,186,189.06,183.96
2018/08/02,182.6,20950920,181.54,182.9,179.78
2018/08/03,180.84,18229350,184.15,184.5,180.08
2018/08/06,178.62,35399150,180.7,180.86,177.49
2018/08/07,179.92,20605320,180.29,183,179.74
2018/08/08,177.52,21130010,180,180.18,176.55
2018/08/09,177.19,35201440,179.31,180.63,176.76
2018/08/10,180.01,22030660,175.57,180.45,174.75
2018/08/13,177.68,14668290,179.65,180.65,177
2018/08/14,172.53,38485100,175.14,176.2,170.77
2018/08/15,169.83,41251300,167.11,169.85,165.39
2018/08/16,171.99,34241580,172.33,175.7,171.57
2018/08/17,172.78,24662250,172.52,174.2,168.38
2018/08/20,176.29,25699090,175.22,178.86,174.36
2018/08/21,177.92,20099570,177.63,179.67,176.97
2018/08/22,177.85,26992790,178.15,179.74,175.5
2018/08/23,172.23,78666520,184.97,186.5,171.91
2018/08/24,174.23,30414790,175,176.37,172.45
2018/08/27,180.65,23479060,177.1,180.88,176.22
2018/08/28,178.19,15300960,182.15,182.38,177.5
2018/08/29,178.5,11888560,179.35,179.66,176.83
2018/08/30,174.6,17063610,177.33,178.1,174.122
2018/08/31,175.01,13721350,173.11,176.681,172.76
2018/09/04,170.44,23187010,173.5,173.95,169
2018/09/05,164.23,35672700,167.48,168.28,162.03
2018/09/06,159.87,33018050,164.16,166.48,158.67
2018/09/07,162.37,19297860,159.95,164.61,159.5095
2018/09/10,156.36,39062050,158.59,160.72,155
2018/09/11,157.46,25878870,153.18,158.45,152.85
2018/09/12,161.46,32454860,158.2,162.82,156.1808
2018/09/13,165.53,25666870,165.41,167.22,164.01
2018/09/14,164.74,23403950,167.88,168,163.381
2018/09/17,158.89,20326940,161.5,161.65,158.2886
2018/09/18,156.65,27218070,156.88,159.4,155.52
2018/09/19,162.63,23002870,158.82,163.13,158.82
2018/09/20,165.88,22803720,166.89,167.7,164.7163
2018/09/21,164.63,21876600,169.46,169.84,164.5
2018/09/24,163.16,13113480,162.81,163.399,160.1
2018/09/25,164.25,9579768,164.05,165.44,162.83
2018/09/26,165.4,13570590,165.52,167.39,164.87
2018/09/27,166.32,12682550,166.39,167.05,164.92
2018/09/28,164.76,10480580,164.9,165.66,163.3
2018/10/01,162,10599540,165.92,165.95,161.56
2018/10/02,160.23,14713340,159.79,161.0278,158.27
2018/10/03,162.37,13101040,163.15,164.54,161.93
2018/10/04,156.13,32145230,160.06,160.08,153.87
2018/10/05,154.63,20253600,156.14,157.12,152.25
2018/10/08,151.14,24792330,150.2,152.6357,148.34
2018/10/09,146.94,31042160,147.97,150.5898,146.47
2018/10/10,138.29,55541460,142.5,144,137.92
2018/10/11,141.9,43104960,135.53,142.91,135.14
2018/10/12,147.29,30724610,148.62,149,144.52
2018/10/15,144.16,18536160,144.77,145.69,142.3
2018/10/16,149.6,18337850,145.71,149.76,145.26
2018/10/17,148.14,16863550,150.68,150.68,146.37
2018/10/18,142.02,20591730,145.85,146.28,140.8
2018/10/19,142.93,14842970,145.34,146.77,142.61
2018/10/22,148.8,22560500,148.99,150.2,146.1
2018/10/23,146.65,19936740,143.22,147.51,142.62
2018/10/24,139.61,18295720,145.18,146.69,139.34
2018/10/25,144.6,13604120,142.5,144.91,141.01
2018/10/26,142.87,19466330,139,145.8293,138.55
2018/10/29,133.38,35064320,142.42,144,131.36
2018/10/30,136.33,25165940,132.28,136.4,130.06
2018/10/31,142.28,23634410,141.35,142.65,139.14
2018/11/01,151.25,46943600,144.98,152.3175,138.62
2018/11/02,147.59,45667320,152.56,154.36,146.28
2018/11/05,144.64,16177040,146.22,149.37,144.23
2018/11/06,147.44,17835420,145.87,149.96,145.325
2018/11/07,152.5,17860340,150.77,152.8,148.94
2018/11/08,148.99,17057390,150.99,151.88,146.69
